study_accession	sample_accession	analysis_accession	analysis_type	tax_id	scientific_name	submitted_ftp
PRJEB11750	SAMEA2398878	ERZ127650	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127650/HPSI1013pf-yemz.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127650/HPSI1013pf-yemz.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127650/hipsci_20151028.ped
PRJEB11750	SAMEA2518324	ERZ127651	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127651/HPSI0114i-bezi_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127651/HPSI0114i-bezi_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127651/hipsci_20151028.ped
PRJEB11750	SAMEA2399461	ERZ127652	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127652/HPSI1013i-jufd_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127652/HPSI1013i-jufd_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127652/hipsci_20151028.ped
PRJEB11750	SAMEA2711371	ERZ127653	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127653/HPSI0314i-fafq_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127653/HPSI0314i-fafq_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127653/hipsci_20151028.ped
PRJEB11750	SAMEA2547894	ERZ127654	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127654/HPSI0913i-oapg_4.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127654/HPSI0913i-oapg_4.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127654/hipsci_20151028.ped
PRJEB11750	SAMEA2399043	ERZ127655	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127655/HPSI1013i-woci_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127655/HPSI1013i-woci_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127655/hipsci_20151028.ped
PRJEB11750	SAMEA2420640	ERZ127656	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127656/HPSI1013i-sebz_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127656/HPSI1013i-sebz_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127656/hipsci_20151028.ped
PRJEB11750	SAMEA2595426	ERZ127657	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127657/HPSI0114i-vabj_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127657/HPSI0114i-vabj_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127657/hipsci_20151028.ped
PRJEB11750	SAMEA2434168	ERZ127658	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127658/HPSI0314pf-bubh.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127658/HPSI0314pf-bubh.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127658/hipsci_20151028.ped
PRJEB11750	SAMEA2464815	ERZ127659	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127659/HPSI1213i-nusw_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127659/HPSI1213i-nusw_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127659/hipsci_20151028.ped
PRJEB11750	SAMEA2609968	ERZ127660	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127660/HPSI1013i-hiaf_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127660/HPSI1013i-hiaf_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127660/hipsci_20151028.ped
PRJEB11750	SAMEA2547893	ERZ127661	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127661/HPSI0114i-rozh_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127661/HPSI0114i-rozh_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127661/hipsci_20151028.ped
PRJEB11750	SAMEA2595434	ERZ127662	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127662/HPSI0114i-vabj_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127662/HPSI0114i-vabj_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127662/hipsci_20151028.ped
PRJEB11750	SAMEA2398425	ERZ127663	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127663/HPSI0913pf-lise.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127663/HPSI0913pf-lise.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127663/hipsci_20151028.ped
PRJEB11750	SAMEA2398117	ERZ127664	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127664/HPSI1013pf-garx.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127664/HPSI1013pf-garx.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127664/hipsci_20151028.ped
PRJEB11750	SAMEA2399465	ERZ127665	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127665/HPSI1013i-jufd_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127665/HPSI1013i-jufd_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127665/hipsci_20151028.ped
PRJEB11750	SAMEA2399248	ERZ127666	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127666/HPSI0114pf-fikt.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127666/HPSI0114pf-fikt.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127666/hipsci_20151028.ped
PRJEB11750	SAMEA2398336	ERZ127667	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127667/HPSI0214pf-heja.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127667/HPSI0214pf-heja.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127667/hipsci_20151028.ped
PRJEB11750	SAMEA2675457	ERZ127668	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127668/HPSI0314i-bubh_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127668/HPSI0314i-bubh_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127668/hipsci_20151028.ped
PRJEB11750	SAMEA2609965	ERZ127669	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127669/HPSI1113i-qorq_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127669/HPSI1113i-qorq_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127669/hipsci_20151028.ped
PRJEB11750	SAMEA2627577	ERZ127670	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127670/HPSI0214i-heja_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127670/HPSI0214i-heja_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127670/hipsci_20151028.ped
PRJEB11750	SAMEA2518322	ERZ127671	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127671/HPSI1213i-hehd_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127671/HPSI1213i-hehd_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127671/hipsci_20151028.ped
PRJEB11750	SAMEA2445791	ERZ127672	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127672/HPSI1113i-hayt_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127672/HPSI1113i-hayt_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127672/hipsci_20151028.ped
PRJEB11750	SAMEA2518332	ERZ127673	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127673/HPSI1013i-wuye_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127673/HPSI1013i-wuye_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127673/hipsci_20151028.ped
PRJEB11750	SAMEA2399036	ERZ127674	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127674/HPSI1013pf-cups.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127674/HPSI1013pf-cups.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127674/hipsci_20151028.ped
PRJEB11750	SAMEA2609963	ERZ127675	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127675/HPSI1013i-hiaf_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127675/HPSI1013i-hiaf_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127675/hipsci_20151028.ped
PRJEB11750	SAMEA2445783	ERZ127676	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127676/HPSI1213i-nekd_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127676/HPSI1213i-nekd_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127676/hipsci_20151028.ped
PRJEB11750	SAMEA2645805	ERZ127677	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127677/HPSI0214i-eiwy_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127677/HPSI0214i-eiwy_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127677/hipsci_20151028.ped
PRJEB11750	SAMEA2498699	ERZ127678	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127678/HPSI1013i-cups_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127678/HPSI1013i-cups_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127678/hipsci_20151028.ped
PRJEB11750	SAMEA2399090	ERZ127679	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127679/HPSI1013i-woci_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127679/HPSI1013i-woci_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127679/hipsci_20151028.ped
PRJEB11750	SAMEA2398710	ERZ127680	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127680/HPSI1113pf-oaaz.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127680/HPSI1113pf-oaaz.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127680/hipsci_20151028.ped
PRJEB11750	SAMEA2398002	ERZ127681	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127681/HPSI1013pf-jogf.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127681/HPSI1013pf-jogf.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127681/hipsci_20151028.ped
PRJEB11750	SAMEA2398410	ERZ127682	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127682/HPSI0114pf-joxm.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127682/HPSI0114pf-joxm.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127682/hipsci_20151028.ped
PRJEB11750	SAMEA2547621	ERZ127683	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127683/HPSI0114i-posc_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127683/HPSI0114i-posc_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127683/hipsci_20151028.ped
PRJEB11750	SAMEA2445774	ERZ127684	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127684/HPSI1213i-nekd_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127684/HPSI1213i-nekd_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127684/hipsci_20151028.ped
PRJEB11750	SAMEA2398739	ERZ127685	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127685/HPSI0114pf-posc.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127685/HPSI0114pf-posc.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127685/hipsci_20151028.ped
PRJEB11750	SAMEA2547620	ERZ127686	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127686/HPSI0114i-joxm_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127686/HPSI0114i-joxm_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127686/hipsci_20151028.ped
PRJEB11750	SAMEA2422407	ERZ127687	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127687/HPSI0314pf-qonc.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127687/HPSI0314pf-qonc.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127687/hipsci_20151028.ped
PRJEB11750	SAMEA2547610	ERZ127688	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127688/HPSI0114i-fikt_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127688/HPSI0114i-fikt_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127688/hipsci_20151028.ped
PRJEB11750	SAMEA2682671	ERZ127689	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127689/HPSI0314i-cuhk_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127689/HPSI0314i-cuhk_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127689/hipsci_20151028.ped
PRJEB11750	SAMEA2533339	ERZ127690	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127690/HPSI1113i-podx_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127690/HPSI1113i-podx_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127690/hipsci_20151028.ped
PRJEB11750	SAMEA2536408	ERZ127691	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127691/HPSI0114i-zoxy_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127691/HPSI0114i-zoxy_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127691/hipsci_20151028.ped
PRJEB11750	SAMEA2536414	ERZ127692	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127692/HPSI0114i-eipl_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127692/HPSI0114i-eipl_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127692/hipsci_20151028.ped
PRJEB11750	SAMEA2459973	ERZ127693	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127693/HPSI1213i-babk_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127693/HPSI1213i-babk_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127693/hipsci_20151028.ped
PRJEB11750	SAMEA2459970	ERZ127694	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127694/HPSI1113i-oaaz_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127694/HPSI1113i-oaaz_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127694/hipsci_20151028.ped
PRJEB11750	SAMEA2707507	ERZ127695	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127695/HPSI0314i-qonc_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127695/HPSI0314i-qonc_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127695/hipsci_20151028.ped
PRJEB11750	SAMEA2398080	ERZ127696	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127696/HPSI1013i-wopl_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127696/HPSI1013i-wopl_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127696/hipsci_20151028.ped
PRJEB11750	SAMEA2397963	ERZ127697	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127697/HPSI0114pf-zoxy.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127697/HPSI0114pf-zoxy.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127697/hipsci_20151028.ped
PRJEB11750	SAMEA2536409	ERZ127698	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127698/HPSI0114i-iisa_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127698/HPSI0114i-iisa_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127698/hipsci_20151028.ped
PRJEB11750	SAMEA2590625	ERZ127699	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127699/HPSI0913i-eika_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127699/HPSI0913i-eika_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127699/hipsci_20151028.ped
